Date;Disturbed;females;Field;Field 2;Field 3;Field 4;Fish Family;Genus;HCvsEF;juveniles;length;males;number caught;number seen;sampleID;Site;Species;weight
05/08/2016;disturbed;;;;;;;;EF;;;;1;0;335;Upper Aripo d;Ancistrus maracasae;28
05/08/2016;disturbed;;;;;;;;EF;;;;1;0;335;Upper Aripo d;ancistrus maracasae;14
05/08/2016;disturbed;;;;;;;;EF;;;;1;0;335;Upper Aripo d;Ancistrus maracasae;1
05/08/2016;disturbed;;;;;;;;EF;;;;2;0;335;Upper Aripo d;Ancistrus maracasae;2.5
05/08/2016;disturbed;;;;;;;;EF;;;;2;0;335;Upper Aripo d;Ancistrus maracasae;1.5
05/08/2016;disturbed;;;;;;;;EF;;;;1;0;335;Upper Aripo d;Ancistrus maracasae;2
05/08/2016;disturbed;;;;;;;;EF;;;;3;0;335;Upper Aripo d;Rivulus hartii;6
05/08/2016;disturbed;;;;;;;;EF;;;;3;0;335;Upper Aripo d;Rivulus hartii;5
05/08/2016;disturbed;;;;;;;;EF;;;;35;0;335;Upper Aripo d;Rivulus hartii;1
05/08/2016;disturbed;;;;;;;;EF;;;;9;0;335;Upper Aripo d;Rivulus hartii;3
05/08/2016;disturbed;;;;;;;;EF;;;;25;0;335;Upper Aripo d;Rivulus hartii;2
05/08/2016;disturbed;;;;;;;;EF;;;;1;0;335;Upper Aripo d;Rivulus hartii;7
05/08/2016;disturbed;;;;;;;;EF;;;;2;0;335;Upper Aripo d;Rivulus hartii;0.1
05/08/2016;disturbed;;;;;;;;EF;;;;28;0;335;Upper Aripo d;Rivulus hartii;0.5
05/08/2016;disturbed;;;;;;;;EF;;;;20;0;335;Upper Aripo d;Rivulus hartii;1.5
05/08/2016;disturbed;;;;;;;;EF;;;;5;0;335;Upper Aripo d;Rivulus hartii;2.5
05/08/2016;disturbed;;;;;;;;EF;;;;1;0;335;Upper Aripo d;Rivulus hartii;4.5
05/08/2016;disturbed;;;;;;;;EF;;;;4;0;335;Upper Aripo d;Hypostomus robinii;4
05/08/2016;disturbed;;;;;;;;EF;;;;1;0;335;Upper Aripo d;Hypostomus robinii;40
05/08/2016;disturbed;;;;;;;;EF;;;;1;0;335;Upper Aripo d;Hypostomus robinii;4
05/08/2016;disturbed;;;;;;;;EF;;;;1;0;335;Upper Aripo d;Hypostomus robinii;9
05/08/2016;disturbed;;;;;;;;EF;;;;1;0;335;Upper Aripo d;Hypostomus robinii;137
05/08/2016;disturbed;;;;;;;;EF;;;;1;0;335;Upper Aripo d;Hypostomus robinii;4
05/08/2016;disturbed;;;;;;;;EF;;;;1;0;335;Upper Aripo d;Hypostomus robinii;6
05/08/2016;disturbed;;;;;;;;EF;;;;1;0;335;Upper Aripo d;Hypostomus robinii;4
05/08/2016;disturbed;;;;;;;;EF;;;;1;0;335;Upper Aripo d;Hypostomus robinii;74
05/08/2016;disturbed;;;;;;;;EF;;;;1;0;335;Upper Aripo d;Hypostomus robinii;7
05/08/2016;disturbed;;;;;;;;EF;;;;1;0;335;Upper Aripo d;Hypostomus robinii;4
05/08/2016;disturbed;;;;;;;;EF;;;;1;0;335;Upper Aripo d;Hypostomus robinii;34
05/08/2016;disturbed;;;;;;;;EF;;;;1;0;335;Upper Aripo d;Hypostomus robinii;28
05/08/2016;disturbed;;;;;;;;EF;;;;1;0;335;Upper Aripo d;Hypostomus robinii;7
05/08/2016;disturbed;;;;;;;;EF;;;;1;0;335;Upper Aripo d;Hypostomus robinii;20
05/08/2016;disturbed;;;;;;;;EF;;;;1;0;335;Upper Aripo d;Hypostomus robinii;16
05/08/2016;disturbed;;;;;;;;EF;;;;1;0;335;Upper Aripo d;Hypostomus robinii;14
05/08/2016;disturbed;;;;;;;;EF;;;;1;0;335;Upper Aripo d;Hypostomus robinii;76
05/08/2016;disturbed;;;;;;;;EF;;;;1;0;335;Upper Aripo d;Hypostomus robinii;42
05/08/2016;disturbed;;;;;;;;EF;;;;1;0;335;Upper Aripo d;Hypostomus robinii;36
05/08/2016;disturbed;;;;;;;;EF;;;;1;0;335;Upper Aripo d;Hypostomus robinii;37
05/08/2016;disturbed;;;;;;;;EF;;;;1;0;335;Upper Aripo d;Hypostomus robinii;25
05/08/2016;disturbed;;;;;;;;EF;;;;1;0;335;Upper Aripo d;Hypostomus robinii;39
05/08/2016;disturbed;;;;;;;;EF;;;;1;0;335;Upper Aripo d;Hypostomus robinii;46
05/08/2016;disturbed;;;;;;;;EF;;;;1;0;335;Upper Aripo d;Hypostomus robinii;15
05/08/2016;disturbed;;;;;;;;EF;;;;1;0;335;Upper Aripo d;Hypostomus robinii;12
05/08/2016;disturbed;;;;;;;;EF;;;;1;0;335;Upper Aripo d;Hypostomus robinii;34
05/08/2016;disturbed;;;;;;;;EF;;;;1;0;335;Upper Aripo d;Hypostomus robinii;1.5
05/08/2016;disturbed;;;;;;;;EF;;;;1;0;335;Upper Aripo d;Hypostomus robinii;6
05/08/2016;disturbed;;;;;;;;EF;;;;1;0;335;Upper Aripo d;Hypostomus robinii;6.5
05/08/2016;disturbed;;;;;;;;EF;;;;1;0;335;Upper Aripo d;Hypostomus robinii;8
05/08/2016;disturbed;;;;;;;;EF;;;;1;0;335;Upper Aripo d;Hypostomus robinii;8
05/08/2016;disturbed;;;;;;;;EF;;;;1;0;335;Upper Aripo d;Synbranchus marmoratus;8.5
05/08/2016;disturbed;63;;;;;;;HC;75;;47;185;0;335;Upper Aripo d;Poecilia reticulata;0.11
05/08/2016;disturbed;;;;;;;;HC;;;;10;0;335;Upper Aripo d;Rivulus hartii;1
05/08/2016;disturbed;;;;;;;;HC;;;;3;0;335;Upper Aripo d;Rivulus hartii;2
05/08/2016;disturbed;;;;;;;;HC;;;;11;0;335;Upper Aripo d;Rivulus hartii;0.5
05/08/2016;disturbed;;;;;;;;HC;;;;1;0;335;Upper Aripo d;Rivulus hartii;2.5
05/08/2016;disturbed;;;;;;;;HC;;;;11;0;335;Upper Aripo d;Rivulus hartii;0.1
05/08/2016;disturbed;;;;;;;;HC;;;;2;0;335;Upper Aripo d;Rivulus hartii;1.5
05/08/2016;disturbed;;;;;;;;HC;;;;1;0;335;Upper Aripo d;Ancistrus maracasae;6
05/08/2016;disturbed;;;;;;;;HC;;;;1;0;335;Upper Aripo d;Ancistrus maracasae;5
05/08/2016;disturbed;;;;;;;;HC;;;;1;0;335;Upper Aripo d;Ancistrus maracasae;2
05/08/2016;undisturbed;;;;;;;;EF;;;;4;0;336;Upper Aripo u;Rivulus hartii;6
05/08/2016;undisturbed;;;;;;;;EF;;;;1;0;336;Upper Aripo u;Rivulus hartii;10
05/08/2016;undisturbed;;;;;;;;EF;;;;2;0;336;Upper Aripo u;Rivulus hartii;1.5
05/08/2016;undisturbed;;;;;;;;EF;;;;7;0;336;Upper Aripo u;Rivulus hartii;0.5
05/08/2016;undisturbed;;;;;;;;EF;;;;3;0;336;Upper Aripo u;Rivulus hartii;4
05/08/2016;undisturbed;;;;;;;;EF;;;;8;0;336;Upper Aripo u;Rivulus hartii;2
05/08/2016;undisturbed;;;;;;;;EF;;;;6;0;336;Upper Aripo u;Rivulus hartii;0.1
05/08/2016;undisturbed;;;;;;;;EF;;;;2;0;336;Upper Aripo u;Rivulus hartii;1
05/08/2016;undisturbed;;;;;;;;EF;;;;2;0;336;Upper Aripo u;Rivulus hartii;5
05/08/2016;undisturbed;;;;;;;;EF;;;;1;0;336;Upper Aripo u;Rivulus hartii;3
05/08/2016;undisturbed;;;;;;;;EF;;;;3;0;336;Upper Aripo u;Hypostomus robinii;2
05/08/2016;undisturbed;;;;;;;;EF;;;;1;0;336;Upper Aripo u;Hypostomus robinii;20
05/08/2016;undisturbed;;;;;;;;EF;;;;1;0;336;Upper Aripo u;Hypostomus robinii;3
05/08/2016;undisturbed;;;;;;;;EF;;;;1;0;336;Upper Aripo u;Hypostomus robinii;2.5
05/08/2016;undisturbed;;;;;;;;EF;;;;1;0;336;Upper Aripo u;Hypostomus robinii;0.1
05/08/2016;undisturbed;;;;;;;;EF;;;;1;0;336;Upper Aripo u;Hypostomus robinii;16
05/08/2016;undisturbed;;;;;;;;eF;;;;1;0;336;Upper Aripo u;Hypostomus robinii;6
05/08/2016;undisturbed;;;;;;;;EF;;;;1;0;336;Upper Aripo u;Hypostomus robinii;3.5
05/08/2016;undisturbed;;;;;;;;EF;;;;4;0;336;Upper Aripo u;Hypostomus robinii;4
05/08/2016;undisturbed;;;;;;;;EF;;;;2;0;336;Upper Aripo u;Hypostomus robinii;5
05/08/2016;undisturbed;;;;;;;;EF;;;;1;0;336;Upper Aripo u;Synbranchus marmoratus;13
05/08/2016;undisturbed;;;;;;;;HC;;;;3;0;336;Upper Aripo u;Rivulus hartii;2
05/08/2016;undisturbed;;;;;;;;HC;;;;6;0;336;Upper Aripo u;Rivulus hartii;1
05/08/2016;undisturbed;;;;;;;;HC;;;;13;0;336;Upper Aripo u;Rivulus hartii;0.1
05/08/2016;undisturbed;;;;;;;;HC;;;;7;0;336;Upper Aripo u;Rivulus hartii;0.5
05/08/2016;undisturbed;;;;;;;;HC;;;;1;0;336;Upper Aripo u;Rivulus hartii;1.5
05/08/2016;undisturbed;;;;;;;;HC;;;;1;0;336;Upper Aripo u;Rivulus hartii;3
05/08/2016;undisturbed;;;;;;;;HC;;;;1;0;336;Upper Aripo u;Rivulus hartii;8
05/08/2016;undisturbed;;;;;;;;HC;;;;1;0;336;Upper Aripo u;Rivulus hartii;3.5
05/08/2016;undisturbed;78;;;;;;;HC;39;;17;134;0;336;Upper Aripo u;Poecilia reticulata;0.14
08/08/2016;disturbed;;;;;;;;EF;;;;1;0;337;Lopinot d;Hoplias malabaricus;25
08/08/2016;disturbed;;;;;;;;EF;;;;1;0;337;Lopinot d;Hoplias malabaricus;3
08/08/2016;disturbed;;;;;;;;EF;;;;1;0;337;Lopinot d;Hoplias malabaricus;19
08/08/2016;disturbed;;;;;;;;EF;;;;1;0;337;Lopinot d;Andinoacara pulcher;6
08/08/2016;disturbed;;;;;;;;EF;;;;1;0;337;Lopinot d;Andinoacara pulcher;39
08/08/2016;disturbed;;;;;;;;EF;;;;1;0;337;Lopinot d;Andinoacara pulcher;15
08/08/2016;disturbed;;;;;;;;EF;;;;1;0;337;Lopinot d;Andinoacara pulcher;21
08/08/2016;disturbed;;;;;;;;EF;;;;1;0;337;Lopinot d;Andinoacara pulcher;27
08/08/2016;disturbed;;;;;;;;EF;;;;1;0;337;Lopinot d;Andinoacara pulcher;11
08/08/2016;disturbed;;;;;;;;EF;;;;1;0;337;Lopinot d;Andinoacara pulcher;18
08/08/2016;disturbed;;;;;;;;EF;;;;1;0;337;Lopinot d;Andinoacara pulcher;32
08/08/2016;disturbed;;;;;;;;EF;;;;3;0;337;Lopinot d;Andinoacara pulcher;4
08/08/2016;disturbed;;;;;;;;EF;;;;3;0;337;Lopinot d;Andinoacara pulcher;5
08/08/2016;disturbed;;;;;;;;EF;;;;2;0;337;Lopinot d;Andinoacara pulcher;2
08/08/2016;disturbed;;;;;;;;EF;;;;1;0;337;Lopinot d;Andinoacara pulcher;10
08/08/2016;disturbed;;;;;;;;EF;;;;1;0;337;Lopinot d;Andinoacara pulcher;1
08/08/2016;disturbed;;;;;;;;EF;;;;1;0;337;Lopinot d;Andinoacara pulcher;3
08/08/2016;disturbed;;;;;;;;EF;;;;2;0;337;Lopinot d;Andinoacara pulcher;1
08/08/2016;disturbed;;;;;;;;EF;;;;1;0;337;Lopinot d;Hypostomus robinii;39
08/08/2016;disturbed;;;;;;;;EF;;;;1;0;337;Lopinot d;Hypostomus robinii;29
08/08/2016;disturbed;;;;;;;;EF;;;;1;0;337;Lopinot d;Hypostomus robinii;1
08/08/2016;disturbed;;;;;;;;EF;;;;1;0;337;Lopinot d;Hypostomus robinii;26
08/08/2016;disturbed;;;;;;;;EF;;;;1;0;337;Lopinot d;Hypostomus robinii;36
08/08/2016;disturbed;;;;;;;;EF;;;;1;0;337;Lopinot d;Hypostomus robinii;25
08/08/2016;disturbed;;;;;;;;EF;;;;1;0;337;Lopinot d;Hypostomus robinii;29
08/08/2016;disturbed;;;;;;;;EF;;;;1;0;337;Lopinot d;Rhamdia quelen;7
08/08/2016;disturbed;;;;;;;;HC;;;;2;0;337;Lopinot d;Andinoacara pulcher;1.5
08/08/2016;disturbed;;;;;;;;HC;;;;1;0;337;Lopinot d;Crenicichla frenata;2
08/08/2016;disturbed;;;;;;;;HC;;;;1;0;337;Lopinot d;Hemibrycon taeniurus;0.2
08/08/2016;disturbed;10;;;;;;;HC;12;;24;46;0;337;Lopinot d;Poecilia reticulata;0.11
08/08/2016;undisturbed;;;;;;;;EF;;;;34;0;338;Lopinot u;Hypostomus robinii;0.1
08/08/2016;undisturbed;;;;;;;;EF;;;;22;0;338;Lopinot u;Hypostomus robinii;0.5
08/08/2016;undisturbed;;;;;;;;EF;;;;5;0;338;Lopinot u;Hypostomus robinii;1
08/08/2016;undisturbed;;;;;;;;EF;;;;1;0;338;Lopinot u;Hypostomus robinii;1.5
08/08/2016;undisturbed;;;;;;;;EF;;;;1;0;338;Lopinot u;Hypostomus robinii;2
08/08/2016;undisturbed;;;;;;;;EF;;;;1;0;338;Lopinot u;Hypostomus robinii;41
08/08/2016;undisturbed;;;;;;;;EF;;;;1;0;338;Lopinot u;Hypostomus robinii;5
08/08/2016;undisturbed;;;;;;;;EF;;;;1;0;338;Lopinot u;Hypostomus robinii;10
08/08/2016;undisturbed;;;;;;;;EF;;;;1;0;338;Lopinot u;Hypostomus robinii;3
08/08/2016;undisturbed;;;;;;;;EF;;;;1;0;338;Lopinot u;Hypostomus robinii;4
08/08/2016;undisturbed;;;;;;;;EF;;;;1;0;338;Lopinot u;Andinoacara pulcher;38
08/08/2016;undisturbed;;;;;;;;EF;;;;1;0;338;Lopinot u;Andinoacara pulcher;7
08/08/2016;undisturbed;;;;;;;;EF;;;;1;0;338;Lopinot u;Andinoacara pulcher;1
08/08/2016;undisturbed;;;;;;;;EF;;;;1;0;338;Lopinot u;Andinoacara pulcher;14
08/08/2016;undisturbed;;;;;;;;EF;;;;1;0;338;Lopinot u;Hoplias malabaricus;22
08/08/2016;undisturbed;;;;;;;;EF;;;;1;0;338;Lopinot u;Rhamdia quelen;24
08/08/2016;undisturbed;;;;;;;;HC;;;;1;0;338;Lopinot u;Hoplias malabaricus;8
08/08/2016;undisturbed;;;;;;;;HC;;;;1;0;338;Lopinot u;Andinoacara pulcher;3
08/08/2016;undisturbed;;;;;;;;HC;;;;1;0;338;Lopinot u;Andinoacara pulcher;0.5
08/08/2016;undisturbed;;;;;;;;HC;;;;1;0;338;Lopinot u;Andinoacara pulcher;1
08/08/2016;undisturbed;78;;;;;;;HC;57;;42;177;0;338;Lopinot u;Poecilia reticulata;0.13
09/08/2016;disturbed;;;;;;;;EF;;;;1;0;339;Acono d;Andinoacara pulcher;7
09/08/2016;disturbed;;;;;;;;EF;;;;1;0;339;Acono d;Andinoacara pulcher;35
09/08/2016;disturbed;;;;;;;;EF;;;;1;0;339;Acono d;Andinoacara pulcher;28
09/08/2016;disturbed;;;;;;;;EF;;;;1;0;339;Acono d;Andinoacara pulcher;6
09/08/2016;disturbed;;;;;;;;EF;;;;1;0;339;Acono d;Andinoacara pulcher;9
09/08/2016;disturbed;;;;;;;;EF;;;;1;0;339;Acono d;Andinoacara pulcher;2
09/08/2016;disturbed;;;;;;;;EF;;;;1;0;339;Acono d;Andinoacara pulcher;4
09/08/2016;disturbed;;;;;;;;EF;;;;1;0;339;Acono d;Andinoacara pulcher;15
09/08/2016;disturbed;;;;;;;;EF;;;;1;0;339;Acono d;Andinoacara pulcher;3
09/08/2016;disturbed;;;;;;;;EF;;;;1;0;339;Acono d;Andinoacara pulcher;2
09/08/2016;disturbed;;;;;;;;EF;;;;1;0;339;Acono d;Andinoacara pulcher;4
09/08/2016;disturbed;;;;;;;;EF;;;;1;0;339;Acono d;Rhamdia quelen;77
09/08/2016;disturbed;;;;;;;;EF;;;;1;0;339;Acono d;Rhamdia quelen;114
09/08/2016;disturbed;;;;;;;;EF;;;;1;0;339;Acono d;Rhamdia quelen;88
09/08/2016;disturbed;;;;;;;;EF;;;;1;0;339;Acono d;Hoplias malabaricus;21
09/08/2016;disturbed;;;;;;;;EF;;;;1;0;339;Acono d;Hoplias malabaricus;18
09/08/2016;disturbed;;;;;;;;EF;;;;1;0;339;Acono d;Hoplias malabaricus;55
09/08/2016;disturbed;;;;;;;;EF;;;;1;0;339;Acono d;Crenicichla frenata;33
09/08/2016;disturbed;;;;;;;;EF;;;;1;0;339;Acono d;Ancistrus maracasae;11
09/08/2016;disturbed;;;;;;;;EF;;;;1;0;339;Acono d;Ancistrus maracasae;5
09/08/2016;disturbed;;;;;;;;EF;;;;1;0;339;Acono d;Ancistrus maracasae;0.1
09/08/2016;disturbed;;;;;;;;HC;;;;1;0;339;Acono d;Andinoacara pulcher;40
09/08/2016;disturbed;;;;;;;;HC;;;;1;0;339;Acono d;Andinoacara pulcher;38
09/08/2016;disturbed;;;;;;;;HC;;;;1;0;339;Acono d;Andinoacara pulcher;16
09/08/2016;disturbed;;;;;;;;HC;;;;1;0;339;Acono d;Andinoacara pulcher;46
09/08/2016;disturbed;;;;;;;;HC;;;;1;0;339;Acono d;Andinoacara pulcher;49
09/08/2016;disturbed;;;;;;;;HC;;;;1;0;339;Acono d;Andinoacara pulcher;18
09/08/2016;disturbed;;;;;;;;HC;;;;1;0;339;Acono d;Andinoacara pulcher;77
09/08/2016;disturbed;;;;;;;;HC;;;;1;0;339;Acono d;Andinoacara pulcher;43
09/08/2016;disturbed;;;;;;;;HC;;;;1;0;339;Acono d;Andinoacara pulcher;7
09/08/2016;disturbed;;;;;;;;HC;;;;1;0;339;Acono d;Andinoacara pulcher;22
09/08/2016;disturbed;;;;;;;;HC;;;;1;0;339;Acono d;Andinoacara pulcher;33
09/08/2016;disturbed;;;;;;;;HC;;;;1;0;339;Acono d;Andinoacara pulcher;36
09/08/2016;disturbed;;;;;;;;hC;;;;1;0;339;Acono d;Andinoacara pulcher;21
09/08/2016;disturbed;;;;;;;;HC;;;;1;0;339;Acono d;Andinoacara pulcher;68
09/08/2016;disturbed;;;;;;;;HC;;;;1;0;339;Acono d;Andinoacara pulcher;31
09/08/2016;disturbed;;;;;;;;HC;;;;1;0;339;Acono d;Andinoacara pulcher;18
09/08/2016;disturbed;;;;;;;;HC;;;;1;0;339;Acono d;Andinoacara pulcher;23
09/08/2016;disturbed;;;;;;;;HC;;;;1;0;339;Acono d;Andinoacara pulcher;37
09/08/2016;disturbed;;;;;;;;HC;;;;1;0;339;Acono d;Andinoacara pulcher;43
09/08/2016;disturbed;;;;;;;;HC;;;;1;0;339;Acono d;Andinoacara pulcher;56
09/08/2016;disturbed;;;;;;;;HC;;;;1;0;339;Acono d;Andinoacara pulcher;22
09/08/2016;disturbed;;;;;;;;HC;;;;1;0;339;Acono d;Andinoacara pulcher;7
09/08/2016;disturbed;;;;;;;;HC;;;;2;0;339;Acono d;Andinoacara pulcher;27
09/08/2016;disturbed;;;;;;;;HC;;;;1;0;339;Acono d;Andinoacara pulcher;38
09/08/2016;disturbed;;;;;;;;HC;;;;1;0;339;Acono d;Andinoacara pulcher;6
09/08/2016;disturbed;;;;;;;;HC;;;;1;0;339;Acono d;Andinoacara pulcher;4
09/08/2016;disturbed;;;;;;;;HC;;;;1;0;339;Acono d;Andinoacara pulcher;67
09/08/2016;disturbed;;;;;;;;HC;;;;1;0;339;Acono d;Andinoacara pulcher;24
09/08/2016;disturbed;;;;;;;;HC;;;;1;0;339;Acono d;Andinoacara pulcher;9
09/08/2016;disturbed;;;;;;;;HC;;;;1;0;339;Acono d;Andinoacara pulcher;16
09/08/2016;disturbed;;;;;;;;HC;;;;2;0;339;Acono d;Andinoacara pulcher;5
09/08/2016;disturbed;;;;;;;;HC;;;;1;0;339;Acono d;Andinoacara pulcher;36
09/08/2016;disturbed;;;;;;;;HC;;;;1;0;339;Acono d;Andinoacara pulcher;28
09/08/2016;disturbed;;;;;;;;HC;;;;1;0;339;Acono d;Andinoacara pulcher;55
09/08/2016;disturbed;;;;;;;;HC;;;;1;0;339;Acono d;Andinoacara pulcher;50
09/08/2016;disturbed;;;;;;;;HC;;;;1;0;339;Acono d;Andinoacara pulcher;45
09/08/2016;disturbed;;;;;;;;HC;;;;1;0;339;Acono d;Andinoacara pulcher;26
09/08/2016;disturbed;;;;;;;;HC;;;;1;0;339;Acono d;Andinoacara pulcher;32
09/08/2016;disturbed;;;;;;;;HC;;;;1;0;339;Acono d;Andinoacara pulcher;23
09/08/2016;disturbed;;;;;;;;HC;;;;1;0;339;Acono d;Hoplias malabaricus;14
09/08/2016;disturbed;;;;;;;;HC;;;;1;0;339;Acono d;Crenicichla frenata;43
09/08/2016;disturbed;;;;;;;;HC;;;;1;0;339;Acono d;Crenicichla frenata;18
09/08/2016;disturbed;;;;;;;;HC;;;;1;0;339;Acono d;Hypostomus robinii;0.1
09/08/2016;disturbed;33;;;;;;;HC;157;;15;205;0;339;Acono d;Poecilia reticulata;0.07
09/08/2016;undisturbed;;;;;;;;EF;;;;1;0;340;Acono u;Andinoacara pulcher;32
09/08/2016;undisturbed;;;;;;;;EF;;;;1;0;340;Acono u;Andinoacara pulcher;26
09/08/2016;undisturbed;;;;;;;;EF;;;;1;0;340;Acono u;Andinoacara pulcher;47
09/08/2016;undisturbed;;;;;;;;EF;;;;1;0;340;Acono u;Andinoacara pulcher;35
09/08/2016;undisturbed;;;;;;;;EF;;;;1;0;340;Acono u;Andinoacara pulcher;3
09/08/2016;undisturbed;;;;;;;;EF;;;;1;0;340;Acono u;Hypostomus robinii;13
09/08/2016;undisturbed;;;;;;;;EF;;;;1;0;340;Acono u;Hypostomus robinii;6
09/08/2016;undisturbed;;;;;;;;EF;;;;1;0;340;Acono u;Hypostomus robinii;12
09/08/2016;undisturbed;;;;;;;;EF;;;;1;0;340;Acono u;Hypostomus robinii;8
09/08/2016;undisturbed;;;;;;;;EF;;;;1;0;340;Acono u;Hypostomus robinii;6
09/08/2016;undisturbed;;;;;;;;EF;;;;1;0;340;Acono u;Hypostomus robinii;3
09/08/2016;undisturbed;;;;;;;;EF;;;;1;0;340;Acono u;Crenicichla frenata;35
09/08/2016;undisturbed;;;;;;;;EF;;;;1;0;340;Acono u;Crenicichla frenata;8
09/08/2016;undisturbed;;;;;;;;EF;;;;1;0;340;Acono u;Crenicichla frenata;2
09/08/2016;undisturbed;;;;;;;;EF;;;;1;0;340;Acono u;Synbranchus marmoratus;13
09/08/2016;undisturbed;;;;;;;;HC;;;;2;0;340;Acono u;Rivulus hartii;1
09/08/2016;undisturbed;;;;;;;;HC;;;;3;0;340;Acono u;Rivulus hartii;0.5
09/08/2016;undisturbed;;;;;;;;HC;;;;1;0;340;Acono u;Andinoacara pulcher;0.5
09/08/2016;undisturbed;26;;;;;;;HC;75;;18;119;0;340;Acono u;Poecilia reticulata;0.08
09/08/2016;undisturbed;;;;;;;;;;;;0;1;340;Acono u;Synbranchus marmoratus;13
09/08/2016;undisturbed;;;;;;;;;;6;;0;1;340;Acono u;Rhamdia quelen;50
10/08/2016;disturbed;;;;;;;;EF;;;;1;0;341;Turure d;Astyanax bimaculatus;7
10/08/2016;disturbed;;;;;;;;EF;;;;1;0;341;Turure d;Astyanax bimaculatus;22
10/08/2016;disturbed;;;;;;;;EF;;;;1;0;341;Turure d;Astyanax bimaculatus;22
10/08/2016;disturbed;;;;;;;;EF;;;;1;0;341;Turure d;Astyanax bimaculatus;5
10/08/2016;disturbed;;;;;;;;EF;;;;1;0;341;Turure d;Corydoras aeneus;1.2
10/08/2016;disturbed;;;;;;;;EF;;;;1;0;341;Turure d;Corydoras aeneus;1.5
10/08/2016;disturbed;;;;;;;;EF;;;;1;0;341;Turure d;Corydoras aeneus;0.5
10/08/2016;disturbed;;;;;;;;EF;;;;1;0;341;Turure d;Andinoacara pulcher;19
10/08/2016;disturbed;;;;;;;;EF;;;;1;0;341;Turure d;Andinoacara pulcher;20
10/08/2016;disturbed;;;;;;;;EF;;;;2;0;341;Turure d;Rivulus hartii;1
10/08/2016;disturbed;;;;;;;;EF;;;;1;0;341;Turure d;Hypostomus robinii;62
10/08/2016;disturbed;;;;;;;;EF;;;;1;0;341;Turure d;Hemibrycon taeniurus;3
10/08/2016;disturbed;;;;;;;;EF;;;;1;0;341;Turure d;Macrobrachium acanthurus;10
10/08/2016;disturbed;;;;;;;;EF;;;;1;0;341;Turure d;Macrobrachium acanthurus;12
10/08/2016;disturbed;;;;;;;;EF;;;;1;0;341;Turure d;Macrobrachium crenulatum;28
10/08/2016;disturbed;;;;;;;;HC;;;;2;0;341;Turure d;Odontostilbe pulcher;0.5
10/08/2016;disturbed;;;;;;;;HC;;;;1;0;341;Turure d;Astyanax bimaculatus;8
10/08/2016;disturbed;;;;;;;;HC;;;;1;0;341;Turure d;Astyanax bimaculatus;1
10/08/2016;disturbed;;;;;;;;HC;;;;1;0;341;Turure d;Astyanax bimaculatus;4
10/08/2016;disturbed;;;;;;;;HC;;;;1;0;341;Turure d;Astyanax bimaculatus;4
10/08/2016;disturbed;;;;;;;;HC;;;;1;0;341;Turure d;Astyanax bimaculatus;7
10/08/2016;disturbed;;;;;;;;HC;;;;1;0;341;Turure d;Astyanax bimaculatus;6
10/08/2016;disturbed;;;;;;;;HC;;;;1;0;341;Turure d;Astyanax bimaculatus;13
10/08/2016;disturbed;;;;;;;;HC;;;;1;0;341;Turure d;Astyanax bimaculatus;7
10/08/2016;disturbed;;;;;;;;HC;;;;1;0;341;Turure d;Astyanax bimaculatus;6
10/08/2016;disturbed;;;;;;;;HC;;;;1;0;341;Turure d;Astyanax bimaculatus;6
10/08/2016;disturbed;;;;;;;;HC;;;;1;0;341;Turure d;Astyanax bimaculatus;16
10/08/2016;disturbed;;;;;;;;HC;;;;1;0;341;Turure d;Astyanax bimaculatus;2
10/08/2016;disturbed;;;;;;;;HC;;;;1;0;341;Turure d;Astyanax bimaculatus;6
10/08/2016;disturbed;;;;;;;;HC;;;;1;0;341;Turure d;Astyanax bimaculatus;4
10/08/2016;disturbed;;;;;;;;HC;;;;1;0;341;Turure d;Astyanax bimaculatus;10
10/08/2016;disturbed;;;;;;;;HC;;;;1;0;341;Turure d;Astyanax bimaculatus;7
10/08/2016;disturbed;;;;;;;;HC;;;;1;0;341;Turure d;Astyanax bimaculatus;6
10/08/2016;disturbed;;;;;;;;HC;;;;1;0;341;Turure d;Astyanax bimaculatus;6
10/08/2016;disturbed;;;;;;;;HC;;;;1;0;341;Turure d;Astyanax bimaculatus;10
10/08/2016;disturbed;;;;;;;;HC;;;;1;0;341;Turure d;Astyanax bimaculatus;5
10/08/2016;disturbed;;;;;;;;HC;;;;1;0;341;Turure d;Astyanax bimaculatus;16
10/08/2016;disturbed;;;;;;;;HC;;;;1;0;341;Turure d;Astyanax bimaculatus;12
10/08/2016;disturbed;;;;;;;;HC;;;;1;0;341;Turure d;Astyanax bimaculatus;8
10/08/2016;disturbed;;;;;;;;HC;;;;1;0;341;Turure d;Astyanax bimaculatus;3
10/08/2016;disturbed;;;;;;;;HC;;;;1;0;341;Turure d;Astyanax bimaculatus;1
10/08/2016;disturbed;;;;;;;;HC;;;;1;0;341;Turure d;Astyanax bimaculatus;4
10/08/2016;disturbed;;;;;;;;HC;;;;1;0;341;Turure d;Andinoacara pulcher;2
10/08/2016;disturbed;;;;;;;;HC;;;;1;0;341;Turure d;Andinoacara pulcher;13
10/08/2016;disturbed;;;;;;;;HC;;;;1;0;341;Turure d;Andinoacara pulcher;5
10/08/2016;disturbed;;;;;;;;HC;;;;1;0;341;Turure d;Andinoacara pulcher;16
